id,label,path,video_path,fighter_id,outcome,frames
roundhouse_roundhouse_PXL_20250430_130356689_082_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_082_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_082.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_083_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_083_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_083.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_084_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_084_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_084.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_085_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_085_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_085.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_086_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_086_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_086.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_087_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_087_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_087.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_088_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_088_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_088.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_089_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_089_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_089.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_090_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_090_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_090.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_091_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_091_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_091.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_092_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_092_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_092.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_093_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_093_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_093.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_094_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_094_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_094.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_095_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_095_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_095.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_096_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_096_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_096.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_097_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_097_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_097.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_098_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_098_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_098.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_099_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_099_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_099.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_100_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_100_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_100.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_101_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_101_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_101.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_102_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_102_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_102.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_103_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_103_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_103.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_104_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_104_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_104.mp4,0,successful,15
roundhouse_roundhouse_PXL_20250430_130356689_105_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_PXL_20250430_130356689_105_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_PXL_20250430_130356689_105.mp4,0,successful,15
teep_teep_PXL_20250430_130356689_106_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_PXL_20250430_130356689_106_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_PXL_20250430_130356689_106.mp4,0,successful,15
teep_teep_PXL_20250430_130356689_107_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_PXL_20250430_130356689_107_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_PXL_20250430_130356689_107.mp4,0,successful,15
teep_teep_PXL_20250430_130356689_108_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_PXL_20250430_130356689_108_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_PXL_20250430_130356689_108.mp4,0,successful,15
teep_teep_PXL_20250430_130356689_109_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_PXL_20250430_130356689_109_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_PXL_20250430_130356689_109.mp4,0,successful,15
teep_teep_PXL_20250430_130356689_110_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_PXL_20250430_130356689_110_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_PXL_20250430_130356689_110.mp4,0,successful,15
teep_teep_PXL_20250430_130356689_111_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_PXL_20250430_130356689_111_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_PXL_20250430_130356689_111.mp4,0,successful,15
teep_teep_PXL_20250430_130356689_112_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_PXL_20250430_130356689_112_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_PXL_20250430_130356689_112.mp4,0,successful,15
teep_teep_PXL_20250430_130356689_127_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_PXL_20250430_130356689_127_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_PXL_20250430_130356689_127.mp4,0,successful,15
teep_teep_PXL_20250430_130356689_128_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_PXL_20250430_130356689_128_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_PXL_20250430_130356689_128.mp4,0,successful,15
knee_knee_PXL_20250430_130356689_129_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_PXL_20250430_130356689_129_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_PXL_20250430_130356689_129.mp4,0,successful,15
knee_knee_PXL_20250430_130356689_130_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_PXL_20250430_130356689_130_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_PXL_20250430_130356689_130.mp4,0,successful,15
knee_knee_PXL_20250430_130356689_131_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_PXL_20250430_130356689_131_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_PXL_20250430_130356689_131.mp4,0,successful,15
knee_knee_PXL_20250430_130356689_132_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_PXL_20250430_130356689_132_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_PXL_20250430_130356689_132.mp4,0,successful,15
knee_knee_PXL_20250430_130356689_133_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_PXL_20250430_130356689_133_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_PXL_20250430_130356689_133.mp4,0,successful,15
knee_knee_PXL_20250430_130356689_142_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_PXL_20250430_130356689_142_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_PXL_20250430_130356689_142.mp4,0,successful,15
knee_knee_PXL_20250430_130356689_143_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_PXL_20250430_130356689_143_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_PXL_20250430_130356689_143.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_122802210_067_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_122802210_067_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_122802210_067.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_122802210_068_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_122802210_068_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_122802210_068.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_122802210_069_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_122802210_069_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_122802210_069.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_122802210_070_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_122802210_070_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_122802210_070.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_122802210_071_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_122802210_071_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_122802210_071.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_122802210_072_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_122802210_072_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_122802210_072.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_122802210_073_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_122802210_073_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_122802210_073.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_130356689_003_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_130356689_003_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_130356689_003.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_130356689_005_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_130356689_005_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_130356689_005.mp4,0,successful,15
cross_cross_mirrored_PXL_20250430_130356689_024_0,cross,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/cross_cross_mirrored_PXL_20250430_130356689_024_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/cross_mirrored_PXL_20250430_130356689_024.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_094_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_094_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_094.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_095_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_095_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_095.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_096_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_096_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_096.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_139_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_139_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_139.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_140_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_140_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_140.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_141_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_141_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_141.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_122802210_142_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_122802210_142_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_122802210_142.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_130356689_022_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_130356689_022_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_130356689_022.mp4,0,successful,15
hook_hook_mirrored_PXL_20250430_130356689_025_0,hook,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/hook_hook_mirrored_PXL_20250430_130356689_025_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/hook_mirrored_PXL_20250430_130356689_025.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_019_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_019_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_019.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_032_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_032_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_032.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_033_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_033_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_033.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_034_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_034_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_034.mp4,0,successful,15
jab_jab_mirrored_PXL_20250430_122802210_035_0,jab,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/jab_jab_mirrored_PXL_20250430_122802210_035_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/jab_mirrored_PXL_20250430_122802210_035.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_009_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_009_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_009.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_010_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_010_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_010.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_011_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_011_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_011.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_013_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_013_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_013.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_012_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_012_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_012.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_015_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_015_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_015.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_014_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_014_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_014.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_016_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_016_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_016.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_018_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_018_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_018.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_017_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_017_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_017.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_019_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_019_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_019.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_020_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_020_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_020.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_124959341_021_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_124959341_021_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_124959341_021.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_130356689_132_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_130356689_132_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_130356689_132.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_130356689_133_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_130356689_133_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_130356689_133.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_130356689_134_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_130356689_134_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_130356689_134.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_130356689_135_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_130356689_135_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_130356689_135.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_130356689_141_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_130356689_141_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_130356689_141.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_130356689_142_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_130356689_142_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_130356689_142.mp4,0,successful,15
knee_knee_mirrored_PXL_20250430_130356689_143_0,knee,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/knee_knee_mirrored_PXL_20250430_130356689_143_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/knee_mirrored_PXL_20250430_130356689_143.mp4,0,successful,15
roundhouse_roundhouse_mirrored_PXL_20250430_130356689_099_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_mirrored_PXL_20250430_130356689_099_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_mirrored_PXL_20250430_130356689_099.mp4,0,successful,15
roundhouse_roundhouse_mirrored_PXL_20250430_130356689_100_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_mirrored_PXL_20250430_130356689_100_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_mirrored_PXL_20250430_130356689_100.mp4,0,successful,15
roundhouse_roundhouse_mirrored_PXL_20250430_130356689_101_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_mirrored_PXL_20250430_130356689_101_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_mirrored_PXL_20250430_130356689_101.mp4,0,successful,15
roundhouse_roundhouse_mirrored_PXL_20250430_130356689_105_0,roundhouse,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/roundhouse_roundhouse_mirrored_PXL_20250430_130356689_105_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/roundhouse_mirrored_PXL_20250430_130356689_105.mp4,0,successful,15
teep_teep_mirrored_PXL_20250430_120111485_003_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_mirrored_PXL_20250430_120111485_003_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_mirrored_PXL_20250430_120111485_003.mp4,0,successful,15
teep_teep_mirrored_PXL_20250430_124959341_027_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_mirrored_PXL_20250430_124959341_027_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_mirrored_PXL_20250430_124959341_027.mp4,0,successful,15
teep_teep_mirrored_PXL_20250430_124959341_028_0,teep,/content/drive/MyDrive/RTM-FASS/data/strike_dataset/teep_teep_mirrored_PXL_20250430_124959341_028_0.npy,/content/drive/MyDrive/RTM-FASS/data/raw_videos/strikes/teep_mirrored_PXL_20250430_124959341_028.mp4,0,successful,15
