label,start,end,start_s,end_s,src,out
teep,32743,32859,545.7262348955287,547.6596021266279,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_106.mp4
teep,32892,33020,548.2096117699579,550.3429825077225,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_107.mp4
teep,33021,33203,550.3596494666112,553.3930359843704,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_108.mp4
teep,33214,33363,553.576372532147,556.0597494065762,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_109.mp4
teep,33376,33538,556.2764198721304,558.9764672121138,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_110.mp4
teep,33539,33706,558.9931341710026,561.7765163054298,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_111.mp4
teep,33707,33896,561.7931832643186,564.9432384942993,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_112.mp4
teep,33897,34056,564.9599054531881,567.609951916505,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_113.mp4
teep,34057,34438,567.6266188753939,573.9767302120214,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_114.mp4
teep,34552,34623,575.876763525343,577.0601176064469,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_115.mp4
teep,34629,34837,577.1601193597796,580.6268468086471,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_116.mp4
teep,34838,35281,580.6435137675359,588.0269765552682,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_117.mp4
teep,35387,35470,589.7936741974796,591.1770317852488,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_118.mp4
teep,35545,35626,592.4270537019078,593.7770773718995,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_119.mp4
teep,35638,35812,593.977080878565,596.8771317252138,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_120.mp4
teep,35823,36024,597.0604682729904,600.4105270096364,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_121.mp4
teep,36025,36228,600.4271939685252,603.8105866229488,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_122.mp4
teep,36235,36364,603.9272553351703,606.0772930318237,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_123.mp4
teep,36367,36480,606.1272939084901,608.010660262923,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_124.mp4
teep,36481,36682,608.0273272218118,611.3773859584578,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_125.mp4
teep,36801,36872,613.3607540662233,614.5441081473272,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_126.mp4
teep,37008,37083,616.8108145562021,618.0608364728611,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_127.mp4
teep,37206,37280,620.1108724161818,621.344227373952,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\teep\teep_PXL_20250430_130356689_128.mp4
knee,37546,37638,625.7776384383691,627.3109986561375,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_129.mp4
knee,37639,37783,627.3276656150263,629.7277076950114,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_130.mp4
knee,37944,38023,632.411088076106,633.7277778283202,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_131.mp4
knee,38284,38370,638.0778540982934,639.511212562729,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_132.mp4
knee,38376,38511,639.6112143160617,641.8612537660479,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_133.mp4
knee,38523,38662,642.0612572727133,644.3779645582546,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_134.mp4
knee,38668,38865,644.4779663115874,647.7613572126781,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_135.mp4
knee,39164,39208,652.7447779204252,653.4781241115319,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_136.mp4
knee,39348,39433,655.8114983559619,657.2281898615088,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_137.mp4
knee,39577,39633,659.628231941494,660.561581639266,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_138.mp4
knee,39646,39913,660.7782521048202,665.2283301281262,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_139.mp4
knee,39914,40003,665.244997087015,666.728356428117,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_140.mp4
knee,40017,40157,666.96169385256,669.29506809699,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_141.mp4
knee,40163,40333,669.3950698503228,672.2284528614165,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_142.mp4
knee,40334,40743,672.2451198203053,679.0619060058189,C:\Users\ylop\Desktop\TRAINING FOOTAGE\PXL_20250430_130356689.mp4,C:\Users\ylop\Desktop\annotator\extracted_techniques\strikes\knee\knee_PXL_20250430_130356689_143.mp4
